,Case_id,Status,Detail
301,WAC1720550846,Case Was Received,"On July 20, 2017, we received your Form I-539, Application to Extend or Change Nonimmigrant Status, Receipt Number WAC1720550846, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
302,WAC1720550847,Case Was Received,"On July 20, 2017, we received your Form I-539, Application to Extend or Change Nonimmigrant Status, Receipt Number WAC1720550847, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
303,WAC1720550848,Case Was Received,"On July 20, 2017, we received your Form I-539, Application to Extend or Change Nonimmigrant Status, Receipt Number WAC1720550848, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
304,WAC1720550849,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550849, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
305,WAC1720550850,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550850, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
306,WAC1720550851,Request for Additional Evidence Was Mailed,"On August 2, 2017, we mailed a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550851.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by September 1, 2017, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
307,WAC1720550852,Case Was Received,"On July 20, 2017, we received your Form I-612, Application to Waive Foreign Residence Requirements, Receipt Number WAC1720550852, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
308,WAC1720550853,Case Was Approved,"On July 26, 2017, we approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550853. We will mail your approval notice. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
309,WAC1720550854,Request for Additional Evidence Was Mailed,"On July 31, 2017, we mailed a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550854.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by August 30, 2017, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
310,WAC1720550855,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550855, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
311,WAC1720550856,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550856, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
312,WAC1720550857,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550857, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
313,WAC1720550858,Request for Additional Evidence Was Mailed,"On August 16, 2017, we mailed a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550858.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by September 15, 2017, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
314,WAC1720550859,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550859, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
315,WAC1720550860,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550860, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
316,WAC1720550861,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550861, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
317,WAC1720550862,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550862, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
318,WAC1720550863,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550863, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
319,WAC1720550864,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550864, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
320,WAC1720550865,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550865, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
321,WAC1720550866,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550866, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
322,WAC1720550867,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550867, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
323,WAC1720550868,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550868, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
324,WAC1720550869,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550869, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
325,WAC1720550870,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550870, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
326,WAC1720550871,Case Was Received,"On July 20, 2017, we received your Form I-539, Application to Extend or Change Nonimmigrant Status, Receipt Number WAC1720550871, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
327,WAC1720550872,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550872, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
328,WAC1720550873,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550873, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
329,WAC1720550874,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550874, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
330,WAC1720550875,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550875, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
331,WAC1720550876,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550876, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
332,WAC1720550877,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550877, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
333,WAC1720550878,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550878, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
334,WAC1720550879,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550879, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
335,WAC1720550880,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550880, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
336,WAC1720550881,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550881, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
337,WAC1720550882,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550882, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
338,WAC1720550883,Name Was Updated,"On July 20, 2017, we updated your name for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550883. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
339,WAC1720550884,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550884, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
340,WAC1720550885,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550885, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
341,WAC1720550886,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550886, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
342,WAC1720550887,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550887, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
343,WAC1720550888,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550888, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
344,WAC1720550889,Case Was Approved,"On August 14, 2017, we approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550889. We will mail your approval notice. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
345,WAC1720550890,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550890, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
346,WAC1720550891,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550891, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
347,WAC1720550892,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550892, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
348,WAC1720550893,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550893, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
349,WAC1720550894,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550894, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
350,WAC1720550895,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550895, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
351,WAC1720550896,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550896, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
352,WAC1720550897,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550897, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
353,WAC1720550898,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550898, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
354,WAC1720550899,Case Was Approved And My Decision Was Emailed,"We approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550899, and emailed you an approval notice.  Please follow any instructions on the approval notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
355,WAC1720550900,Case Was Received,"On July 20, 2017, we received your Form I-539, Application to Extend or Change Nonimmigrant Status, Receipt Number WAC1720550900, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
356,WAC1720550901,Case Was Approved,"On July 25, 2017, we approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550901. We will mail your approval notice. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
357,WAC1720550902,Case Was Approved And My Decision Was Emailed,"We approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550902, and emailed you an approval notice.  Please follow any instructions on the approval notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
358,WAC1720550903,Case Was Received,"On July 20, 2017, we received your Form I-539, Application to Extend or Change Nonimmigrant Status, Receipt Number WAC1720550903, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
359,WAC1720550904,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550904, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
360,WAC1720550905,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550905, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
361,WAC1720550906,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550906, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
362,WAC1720550907,Case Was Approved,"On July 27, 2017, we approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550907. We will mail your approval notice. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
363,WAC1720550908,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550908, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
364,WAC1720550909,Case Was Approved And My Decision Was Emailed,"We approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550909, and emailed you an approval notice.  Please follow any instructions on the approval notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
365,WAC1720550910,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550910, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
366,WAC1720550911,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550911, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
367,WAC1720550912,Case Was Approved,"On August 10, 2017, we approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550912. We will mail your approval notice. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
368,WAC1720550913,Case Was Received,"On July 20, 2017, we received your Form CRI-89, Petition to Remove Conditions of Permanent Resident Status Received, Receipt Number WAC1720550913, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
369,WAC1720550914,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550914, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
370,WAC1720550915,Request for Additional Evidence Was Mailed,"On August 26, 2017, we mailed a request for additional evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550915.  The request for evidence explains what we need from you.  We will not take action on your case until we receive the evidence or the deadline to submit it expires. Please follow the instructions in the request for evidence.  If you do not receive your request for additional evidence by September 25, 2017, please go to www.uscis.gov/e-request  to request a copy.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
371,WAC1720550916,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550916, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
372,WAC1720550917,Case Was Approved,"On July 24, 2017, we approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550917. We will mail your approval notice. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
373,WAC1720550918,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550918, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
374,WAC1720550919,Case Was Approved,"On August 15, 2017, we approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550919. We will mail your approval notice. Please follow the instructions in the notice. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
375,WAC1720550920,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550920, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
376,WAC1720550921,Case Was Received,"On July 20, 2017, we received your Form I-539, Application to Extend or Change Nonimmigrant Status, Receipt Number WAC1720550921, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
377,WAC1720550922,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550922, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
378,WAC1720550923,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550923, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
379,WAC1720550924,Document Was Returned To USCIS,"On August 15, 2017, the Post Office returned your document to us. We will hold your document for 180 days or until February 11, 2018. Please go to www.uscis.gov/e-request to request that we resend the document to you. If you do not submit an online request by February 11, 2018, we will destroy your document and you will need to file a new Form I-129, Petition for a Nonimmigrant Worker, with fee. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
380,WAC1720550925,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550925, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
381,WAC1720550926,Case Was Approved And My Decision Was Emailed,"We approved your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550926, and emailed you an approval notice.  Please follow any instructions on the approval notice.  If you move, go to www.uscis.gov/addresschange  to give us your new mailing address."
382,WAC1720550927,Case Was Received,"On July 20, 2017, we received your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number WAC1720550927, and sent you the receipt notice that describes how we will process your case. Please follow the instructions in the notice. If you do not receive your receipt notice by August 19, 2017, please call Customer Service at 1-800-375-5283. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
